name,strands,chr,start_pos,end_pos,score,count,TC_content,window_number,repdomains,norm
Initiation_Zones,-,.,0,100,.,0.105291454973261,12.4748538011696,30,ERD,0.00844029570618208
Initiation_Zones,+,.,0,100,.,0.0926174835412943,12.553216374269,30,ERD,0.00737798830036398
Initiation_Zones,-,.,0,100,.,0.115040663767081,12.4280701754386,31,ERD,0.00925651868255737
Initiation_Zones,+,.,0,100,.,0.102366692335115,12.4701754385965,31,ERD,0.00820892158568028
Initiation_Zones,-,.,0,100,.,0.122840030802138,12.1789473684211,32,ERD,0.0100862600917918
Initiation_Zones,+,.,0,100,.,0.0994419296969686,13.0619883040936,32,ERD,0.00761307753321169
Initiation_Zones,-,.,0,100,.,0.112115901128935,12.3684210526316,33,ERD,0.00906468987850966
Initiation_Zones,+,.,0,100,.,0.124789872560902,12.4385964912281,33,ERD,0.0100324721240781
Initiation_Zones,-,.,0,100,.,0.0955422461794405,12.4081871345029,34,ERD,0.0076999359490453
Initiation_Zones,+,.,0,100,.,0.0974920879382045,12.8046783625731,34,ERD,0.00761378655344948
Initiation_Zones,-,.,0,100,.,0.107241296732025,12.3625730994152,35,ERD,0.00867467442818178
Initiation_Zones,+,.,0,100,.,0.117965426405228,12.7497076023392,35,ERD,0.00925240249302537
Initiation_Zones,-,.,0,100,.,0.084818116506238,12.8690058479532,36,ERD,0.00659088336025025
Initiation_Zones,+,.,0,100,.,0.0945673253000584,12.4795321637427,36,ERD,0.00757779410792408
Initiation_Zones,-,.,0,100,.,0.0916425626619123,12.553216374269,37,ERD,0.00730032526562331
Initiation_Zones,+,.,0,100,.,0.11894034728461,12.5391812865497,37,ERD,0.0094854954694843
Initiation_Zones,-,.,0,100,.,0.08579303738562,12.3812865497076,38,ERD,0.0069292506106844
Initiation_Zones,+,.,0,100,.,0.108216217611407,12.6771929824561,38,ERD,0.00853629172965707
Initiation_Zones,-,.,0,100,.,0.0877428791443841,12.3883040935673,-87,ERD,0.0070827191907523
Initiation_Zones,+,.,0,100,.,0.0838431956268559,12.1122807017544,-87,ERD,0.0069221641812439
Initiation_Zones,-,.,0,100,.,0.0955422461794405,12.366081871345,39,ERD,0.00772615345535057
Initiation_Zones,+,.,0,100,.,0.103341613214497,12.8362573099415,39,ERD,0.00805075893379451
Initiation_Zones,-,.,0,100,.,0.105291454973261,12.3859649122807,40,ERD,0.00850086817772786
Initiation_Zones,+,.,0,100,.,0.100416850576351,12.7953216374269,40,ERD,0.00784793484851735
Initiation_Zones,-,.,0,100,.,0.0838431956268559,12.6923976608187,41,ERD,0.00660578070963526
Initiation_Zones,+,.,0,100,.,0.0916425626619123,12.7122807017544,41,ERD,0.007208978845886
Initiation_Zones,-,.,0,100,.,0.0945673253000584,12.9228070175439,42,ERD,0.00731786253340121
Initiation_Zones,+,.,0,100,.,0.100416850576351,12.4608187134503,42,ERD,0.00805860777574431
Initiation_Zones,-,.,0,100,.,0.116015584646463,12.6409356725146,43,ERD,0.00917776877060753
Initiation_Zones,+,.,0,100,.,0.119915268163992,12.753216374269,43,ERD,0.00940274709099531
Initiation_Zones,-,.,0,100,.,0.105291454973261,12.8456140350877,44,ERD,0.0081966852410214
Initiation_Zones,+,.,0,100,.,0.0955422461794405,12.5122807017544,44,ERD,0.00763587777934395
Initiation_Zones,-,.,0,100,.,0.0965171670588225,12.4280701754386,45,ERD,0.00776606228451847
Initiation_Zones,+,.,0,100,.,0.104316534093879,12.6888888888889,45,ERD,0.00822109287955263
Initiation_Zones,-,.,0,100,.,0.101391771455733,12.7777777777778,46,ERD,0.00793500820088343
Initiation_Zones,+,.,0,100,.,0.110166059370171,12.5964912280702,46,ERD,0.00874577351545927
Initiation_Zones,-,.,0,100,.,0.08579303738562,12.7485380116959,47,ERD,0.00672963733621148
Initiation_Zones,+,.,0,100,.,0.101391771455733,12.1906432748538,47,ERD,0.00831717975579502
Initiation_Zones,-,.,0,100,.,0.0955422461794405,12.519298245614,48,ERD,0.00763159757879499
Initiation_Zones,+,.,0,100,.,0.124789872560902,12.6783625730994,48,ERD,0.00984274363833681
Initiation_Zones,-,.,0,100,.,0.0770187494711816,12.5684210526316,-86,ERD,0.00612795745373723
Initiation_Zones,+,.,0,100,.,0.0701943033155073,12.2877192982456,-86,ERD,0.00571255752282112
Initiation_Zones,-,.,0,100,.,0.0828682747474739,12.4877192982456,49,ERD,0.00663598154060973
Initiation_Zones,+,.,0,100,.,0.0984670088175866,12.6549707602339,49,ERD,0.00778089579843221
Initiation_Zones,-,.,0,100,.,0.0994419296969686,12.3578947368421,50,ERD,0.00804683417479729
Initiation_Zones,+,.,0,100,.,0.102366692335115,12.6608187134503,50,ERD,0.00808531380568343
Initiation_Zones,-,.,0,100,.,0.0818933538680918,12.0070175438597,51,ERD,0.00682045758398778
Initiation_Zones,+,.,0,100,.,0.0916425626619123,12.4713450292398,51,ERD,0.00734825012434915
Initiation_Zones,-,.,0,100,.,0.0877428791443841,12.4152046783626,52,ERD,0.00706737274314163
Initiation_Zones,+,.,0,100,.,0.101391771455733,12.5719298245614,52,ERD,0.00806493297931449
Initiation_Zones,-,.,0,100,.,0.0955422461794405,12.3333333333333,53,ERD,0.00774666860914382
Initiation_Zones,+,.,0,100,.,0.103341613214497,12.7812865497076,53,ERD,0.00808538426961885
Initiation_Zones,-,.,0,100,.,0.0974920879382045,12.3508771929825,54,ERD,0.00789353552908758
Initiation_Zones,+,.,0,100,.,0.0974920879382045,12.846783625731,54,ERD,0.00758883240961079
Initiation_Zones,-,.,0,100,.,0.101391771455733,12.2210526315789,55,ERD,0.00829648431377658
Initiation_Zones,+,.,0,100,.,0.084818116506238,12.2678362573099,55,ERD,0.00691386115099947
Initiation_Zones,-,.,0,100,.,0.100416850576351,12.4584795321637,56,ERD,0.00806012084517272
Initiation_Zones,+,.,0,100,.,0.104316534093879,12.4748538011696,56,ERD,0.00836214482001373
Initiation_Zones,-,.,0,100,.,0.111140980249553,12.3543859649123,57,ERD,0.00899607480009164
Initiation_Zones,+,.,0,100,.,0.107241296732025,12.3146198830409,57,ERD,0.00870845367137253
Initiation_Zones,-,.,0,100,.,0.0974920879382045,12.2900584795322,58,ERD,0.00793259756253948
Initiation_Zones,+,.,0,100,.,0.0945673253000584,12.3812865497076,58,ERD,0.00763792396859531
Initiation_Zones,-,.,0,100,.,0.0740939868330354,12.6315789473684,-85,ERD,0.00586577395761531
Initiation_Zones,+,.,0,100,.,0.0809184329887098,12.340350877193,-85,ERD,0.00655722303149909
Initiation_Zones,-,.,0,100,.,0.106266375852643,12.3859649122807,59,ERD,0.00857957992011423
Initiation_Zones,+,.,0,100,.,0.113090822008317,12.3637426900585,59,ERD,0.00914697311674499
Initiation_Zones,-,.,0,100,.,0.0711692241948893,12.6152046783626,60,ERD,0.00564154336052571
Initiation_Zones,+,.,0,100,.,0.103341613214497,12.4959064327485,60,ERD,0.00827003737349259
Initiation_Zones,-,.,0,100,.,0.116015584646463,12.6350877192982,61,ERD,0.00918201655769011
Initiation_Zones,+,.,0,100,.,0.0828682747474739,12.2771929824561,61,ERD,0.00674977373621893
Initiation_Zones,-,.,0,100,.,0.106266375852643,12.4994152046784,62,ERD,0.00850170780892764
Initiation_Zones,+,.,0,100,.,0.0896927209031482,12.4561403508772,62,ERD,0.00720068322743584
Initiation_Zones,-,.,0,100,.,0.0770187494711816,12.0526315789474,63,ERD,0.00639020192118974
Initiation_Zones,+,.,0,100,.,0.0906676417825302,12.8187134502924,63,ERD,0.00707306877044374
Initiation_Zones,-,.,0,100,.,0.086767958265002,12.3239766081871,64,ERD,0.00704058122013635
Initiation_Zones,+,.,0,100,.,0.0945673253000584,12.7637426900585,64,ERD,0.00740905920750939
Initiation_Zones,-,.,0,100,.,0.0994419296969686,12.1649122807018,65,ERD,0.00817448801950853
Initiation_Zones,+,.,0,100,.,0.103341613214497,12.7906432748538,65,ERD,0.00807946957739528
Initiation_Zones,-,.,0,100,.,0.0877428791443841,12.5146198830409,66,ERD,0.00701123006247181
Initiation_Zones,+,.,0,100,.,0.105291454973261,12.5520467836257,66,ERD,0.00838838930321823
Initiation_Zones,-,.,0,100,.,0.0994419296969686,12.459649122807,67,ERD,0.00798111798469053
Initiation_Zones,+,.,0,100,.,0.0994419296969686,12.4690058479532,67,ERD,0.00797512896453505
Initiation_Zones,-,.,0,100,.,0.0926174835412943,12.1894736842105,68,ERD,0.00759815279483848
Initiation_Zones,+,.,0,100,.,0.0965171670588225,12.6187134502924,68,ERD,0.00764873276812432
Initiation_Zones,-,.,0,100,.,0.0877428791443841,12.6631578947368,-84,ERD,0.00692898879361304
Initiation_Zones,+,.,0,100,.,0.0906676417825302,12.1309941520468,-84,ERD,0.0074740487585869
Initiation_Zones,-,.,0,100,.,0.0974920879382045,12.3298245614035,69,ERD,0.00790701339282535
Initiation_Zones,+,.,0,100,.,0.0838431956268559,12.4994152046784,69,ERD,0.00670776946392456
Initiation_Zones,-,.,0,100,.,0.0935924044206764,12.553216374269,70,ERD,0.00745565133510466
Initiation_Zones,+,.,0,100,.,0.108216217611407,12.4608187134503,70,ERD,0.00868451905929726
Initiation_Zones,-,.,0,100,.,0.0623949362804509,12.4105263157895,71,ERD,0.00502758180376831
Initiation_Zones,+,.,0,100,.,0.086767958265002,12.4678362573099,71,ERD,0.00695934374451939
Initiation_Zones,-,.,0,100,.,0.102366692335115,12.3801169590643,72,ERD,0.00826863693401258
Initiation_Zones,+,.,0,100,.,0.0935924044206764,12.4549707602339,72,ERD,0.00751446199452327
Initiation_Zones,-,.,0,100,.,0.0818933538680918,12.4900584795322,73,ERD,0.00655668298129212
Initiation_Zones,+,.,0,100,.,0.0887178000237661,12.5286549707602,73,ERD,0.00708119109599702
Initiation_Zones,-,.,0,100,.,0.0955422461794405,12.4970760233918,74,ERD,0.00764516803775588
Initiation_Zones,+,.,0,100,.,0.0721441450742714,12.4654970760234,74,ERD,0.00578750647762263
Initiation_Zones,-,.,0,100,.,0.0779936703505636,12.5883040935673,75,ERD,0.00619572499765232
Initiation_Zones,+,.,0,100,.,0.0838431956268559,12.680701754386,75,ERD,0.00661187347915161
Initiation_Zones,-,.,0,100,.,0.0965171670588225,12.5099415204678,76,ERD,0.00771523726956743
Initiation_Zones,+,.,0,100,.,0.122840030802138,12.7146198830409,76,ERD,0.0096613215284544
Initiation_Zones,-,.,0,100,.,0.0906676417825302,12.5812865497076,77,ERD,0.0072065477107059
Initiation_Zones,+,.,0,100,.,0.0955422461794405,12.3766081871345,77,ERD,0.0077195823552657
Initiation_Zones,-,.,0,100,.,0.0984670088175866,12.7625730994152,78,ERD,0.00771529440423722
Initiation_Zones,+,.,0,100,.,0.0799435121093277,12.2538011695906,78,ERD,0.00652397660145798
Initiation_Zones,-,.,0,100,.,0.086767958265002,12.8994152046784,-83,ERD,0.00672650324749086
Initiation_Zones,+,.,0,100,.,0.0916425626619123,12.2011695906433,-83,ERD,0.00751096540221769
Initiation_Zones,-,.,0,100,.,0.084818116506238,12.5216374269006,79,ERD,0.00677372404379165
Initiation_Zones,+,.,0,100,.,0.08579303738562,12.353216374269,79,ERD,0.00694499592545968
Initiation_Zones,-,.,0,100,.,0.0945673253000584,12.6994152046784,80,ERD,0.00744658897877601
Initiation_Zones,+,.,0,100,.,0.0887178000237661,12.6304093567251,80,ERD,0.00702414288548199
Initiation_Zones,-,.,0,100,.,0.0896927209031482,12.6105263157895,81,ERD,0.00711252795141826
Initiation_Zones,+,.,0,100,.,0.08579303738562,12.3134502923977,81,ERD,0.00696742467369919
Initiation_Zones,-,.,0,100,.,0.0750689077124175,12.6280701754386,82,ERD,0.00594460647347568
Initiation_Zones,+,.,0,100,.,0.084818116506238,12.5614035087719,82,ERD,0.00675228022465861
Initiation_Zones,-,.,0,100,.,0.0770187494711816,12.5052631578947,83,ERD,0.00615890673380661
Initiation_Zones,+,.,0,100,.,0.0662946197979791,12.1883040935673,83,ERD,0.00543919968594877
Initiation_Zones,-,.,0,100,.,0.084818116506238,12.5146198830409,84,ERD,0.00677752239372275
Initiation_Zones,+,.,0,100,.,0.0887178000237661,12.2900584795322,84,ERD,0.00721866378191093
Initiation_Zones,-,.,0,100,.,0.106266375852643,12.2292397660819,85,ERD,0.00868953245543322
Initiation_Zones,+,.,0,100,.,0.0770187494711816,12.7263157894737,85,ERD,0.00605192820493156
Initiation_Zones,-,.,0,100,.,0.0935924044206764,12.1099415204678,86,ERD,0.00772855956921753
Initiation_Zones,+,.,0,100,.,0.0740939868330354,12.3707602339181,86,ERD,0.0059894449033039
Initiation_Zones,-,.,0,100,.,0.0926174835412943,12.1087719298246,87,ERD,0.00764879246863775
Initiation_Zones,+,.,0,100,.,0.0838431956268559,13.0011695906433,87,ERD,0.00644889638907537
Initiation_Zones,-,.,0,100,.,0.0740939868330354,12.4573099415205,88,ERD,0.0059478320103507
Initiation_Zones,+,.,0,100,.,0.0926174835412943,12.5286549707602,88,ERD,0.00739245224307381
Initiation_Zones,-,.,0,100,.,0.0799435121093277,12.8023391812866,-82,ERD,0.00624444572021517
Initiation_Zones,+,.,0,100,.,0.115040663767081,12.2140350877193,-82,ERD,0.00941872713979264
Initiation_Zones,-,.,0,100,.,0.0945673253000584,12.4163742690058,89,ERD,0.00761633978254992
Initiation_Zones,+,.,0,100,.,0.0877428791443841,12.7251461988304,89,ERD,0.00689523544746768
Initiation_Zones,-,.,0,100,.,0.086767958265002,12.4748538011696,90,ERD,0.00695542886898338
Initiation_Zones,+,.,0,100,.,0.115040663767081,12.4070175438596,90,ERD,0.00927222544502777
Initiation_Zones,-,.,0,100,.,0.086767958265002,12.540350877193,91,ERD,0.00691910131659921
Initiation_Zones,+,.,0,100,.,0.0896927209031482,12.6877192982456,91,ERD,0.00706925482782003
Initiation_Zones,-,.,0,100,.,0.0926174835412943,12.4654970760234,92,ERD,0.00742990696451554
Initiation_Zones,+,.,0,100,.,0.0984670088175866,12.2853801169591,92,ERD,0.00801497453722739
Initiation_Zones,-,.,0,100,.,0.0809184329887098,12.4479532163743,93,ERD,0.00650054122008333
Initiation_Zones,+,.,0,100,.,0.101391771455733,12.1567251461988,93,ERD,0.00834038527945463
Initiation_Zones,-,.,0,100,.,0.101391771455733,12.3204678362573,94,ERD,0.00822953907296862
Initiation_Zones,+,.,0,100,.,0.0984670088175866,12.2970760233918,94,ERD,0.00800735139233751
Initiation_Zones,-,.,0,100,.,0.0945673253000584,12.6280701754386,95,ERD,0.00748866010294989
Initiation_Zones,+,.,0,100,.,0.0896927209031482,12.5555555555556,95,ERD,0.00714366803653392
Initiation_Zones,-,.,0,100,.,0.0935924044206764,12.3766081871345,96,ERD,0.00756203985821946
Initiation_Zones,+,.,0,100,.,0.0877428791443841,12.5356725146199,96,ERD,0.00699945527789218
Initiation_Zones,-,.,0,100,.,0.0887178000237661,12.2736842105263,97,ERD,0.0072282941700324
Initiation_Zones,+,.,0,100,.,0.0828682747474739,12.5333333333333,97,ERD,0.0066118304319793
Initiation_Zones,-,.,0,100,.,0.086767958265002,12.433918128655,98,ERD,0.00697832793872418
Initiation_Zones,+,.,0,100,.,0.08579303738562,12.6327485380117,98,ERD,0.00679131996710537
Initiation_Zones,-,.,0,100,.,0.0672695406773611,12.1578947368421,-99,ERD,0.00553299252324615
Initiation_Zones,+,.,0,100,.,0.0818933538680918,12.5567251461988,-99,ERD,0.00652187197813138
Initiation_Zones,-,.,0,100,.,0.0906676417825302,12.5228070175439,-81,ERD,0.00724020115102861
Initiation_Zones,+,.,0,100,.,0.0906676417825302,12.3134502923977,-81,ERD,0.00736330107561392
Initiation_Zones,-,.,0,100,.,0.0711692241948893,12.2245614035088,99,ERD,0.00582182230067263
Initiation_Zones,+,.,0,100,.,0.0887178000237661,12.9672514619883,99,ERD,0.00684168115994589
Initiation_Zones,-,.,0,100,.,0.084818116506238,12.4081871345029,100,ERD,0.00683565742415246
Initiation_Zones,+,.,0,100,.,0.0818933538680918,12.4456140350877,100,ERD,0.00658009750561211
Initiation_Zones,-,.,0,100,.,0.0945673253000584,12.872514619883,-80,ERD,0.00734645312843448
Initiation_Zones,+,.,0,100,.,0.0965171670588225,12.272514619883,-80,ERD,0.00786449803061977
Initiation_Zones,-,.,0,100,.,0.0965171670588225,12.446783625731,-79,ERD,0.0077543861901234
Initiation_Zones,+,.,0,100,.,0.100416850576351,12.0210526315789,-79,ERD,0.00835341576598364
Initiation_Zones,-,.,0,100,.,0.0682444615567432,12.2912280701754,-78,ERD,0.00555228990684322
Initiation_Zones,+,.,0,100,.,0.103341613214497,12.2888888888889,-78,ERD,0.0084093536973822
Initiation_Zones,-,.,0,100,.,0.0750689077124175,12.7578947368421,-77,ERD,0.00588411405336606
Initiation_Zones,+,.,0,100,.,0.0838431956268559,11.9894736842105,-77,ERD,0.00699306723841204
Initiation_Zones,-,.,0,100,.,0.0994419296969686,12.7309941520468,-76,ERD,0.00781101055497549
Initiation_Zones,+,.,0,100,.,0.0965171670588225,12.540350877193,-76,ERD,0.00769652843082384
Initiation_Zones,-,.,0,100,.,0.0760438285917995,12.4502923976608,-75,ERD,0.00610779459332913
Initiation_Zones,+,.,0,100,.,0.0896927209031482,12.6280701754386,-75,ERD,0.00710264669558134
Initiation_Zones,-,.,0,100,.,0.0731190659536534,12.7906432748538,-74,ERD,0.0057166058330627
Initiation_Zones,+,.,0,100,.,0.0692193824361252,12.6748538011696,-74,ERD,0.00546115825255025
Initiation_Zones,-,.,0,100,.,0.0906676417825302,12.3672514619883,-73,ERD,0.0073312685572218
Initiation_Zones,+,.,0,100,.,0.0906676417825302,12.9438596491228,-73,ERD,0.00700468362917352
Initiation_Zones,-,.,0,100,.,0.0779936703505636,12.4584795321637,-72,ERD,0.00626028803508561
Initiation_Zones,+,.,0,100,.,0.086767958265002,12.6105263157895,-72,ERD,0.00688059769213288
Initiation_Zones,-,.,0,100,.,0.0818933538680918,12.7578947368421,-98,ERD,0.00641903351276297
Initiation_Zones,+,.,0,100,.,0.0711692241948893,12.3672514619883,-98,ERD,0.00575465166319561
Initiation_Zones,-,.,0,100,.,0.0740939868330354,12.7812865497076,-71,ERD,0.00579706796689653
Initiation_Zones,+,.,0,100,.,0.109191138490789,12.4526315789474,-71,ERD,0.00876851915183852
Initiation_Zones,-,.,0,100,.,0.0906676417825302,12.7415204678363,-70,ERD,0.00711592011419711
Initiation_Zones,+,.,0,100,.,0.122840030802138,12.2713450292398,-70,ERD,0.0100103151292249
Initiation_Zones,-,.,0,100,.,0.0984670088175866,12.8654970760234,-69,ERD,0.00765357204900332
Initiation_Zones,+,.,0,100,.,0.112115901128935,12.2748538011696,-69,ERD,0.00913378708577795
Initiation_Zones,-,.,0,100,.,0.0906676417825302,12.8713450292398,-68,ERD,0.00704414663553506
Initiation_Zones,+,.,0,100,.,0.08579303738562,12.5836257309942,-68,ERD,0.00681783130074404
Initiation_Zones,-,.,0,100,.,0.0945673253000584,12.6397660818713,-67,ERD,0.0074817306497224
Initiation_Zones,+,.,0,100,.,0.0955422461794405,12.6035087719298,-67,ERD,0.00758060694909258
Initiation_Zones,-,.,0,100,.,0.108216217611407,13.093567251462,-66,ERD,0.00826483841516329
Initiation_Zones,+,.,0,100,.,0.086767958265002,12.6853801169591,-66,ERD,0.00683999670999232
Initiation_Zones,-,.,0,100,.,0.0770187494711816,12.5719298245614,-65,ERD,0.00612624716697928
Initiation_Zones,+,.,0,100,.,0.0828682747474739,12.9485380116959,-65,ERD,0.00639981708148226
Initiation_Zones,-,.,0,100,.,0.0828682747474739,12.6619883040936,-64,ERD,0.00654464944661834
Initiation_Zones,+,.,0,100,.,0.112115901128935,12.8760233918129,-64,ERD,0.00870733903762736
Initiation_Zones,-,.,0,100,.,0.084818116506238,12.7508771929825,-63,ERD,0.00665194364454535
Initiation_Zones,+,.,0,100,.,0.105291454973261,12.5157894736842,-63,ERD,0.00841268984227064
Initiation_Zones,-,.,0,100,.,0.0926174835412943,12.7087719298246,-62,ERD,0.00728768161492791
Initiation_Zones,+,.,0,100,.,0.111140980249553,12.6795321637427,-62,ERD,0.00876538493804704
Initiation_Zones,-,.,0,100,.,0.0779936703505636,12.6526315789474,-97,ERD,0.00616422519409613
Initiation_Zones,+,.,0,100,.,0.0760438285917995,12.4421052631579,-97,ERD,0.0061118136347047
Initiation_Zones,-,.,0,100,.,0.0906676417825302,12.6269005847953,-61,ERD,0.00718051442423706
Initiation_Zones,+,.,0,100,.,0.0809184329887098,12.6795321637427,-61,ERD,0.00638181534963074
