dataset,chromosomes,start_position,end_position,score,dataset_strand,counts,sample_names,file_names,layout,cell_line,product,method,uv_exposure,treatment,phase,time_after_exposure,replicate,project,sample_source,sample_strand,mapped_reads,RPKM,windows,repdomains
iz,.,0,100,0,.,1.74929577464789,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,-,80093736,0.218406065444105,-1,ERD
iz,.,0,100,0,.,0.706103286384977,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,20386700,0.346354871747255,-1,ERD
iz,.,0,100,0,.,1.74694835680751,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,+,80093736,0.218112981620374,-1,ERD
iz,.,0,100,0,.,1.86525821596244,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,+,78591648,0.237335424746716,-1,ERD
iz,.,0,100,0,.,0.692018779342723,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,20386700,0.339446197443786,-1,ERD
iz,.,0,100,0,.,0.68075117370892,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,24781539,0.274700927052561,-1,ERD
iz,.,0,100,0,.,1.8131455399061,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,-,78591648,0.230704608701691,-1,ERD
iz,.,0,100,0,.,0.719718309859155,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,24781539,0.29042518701488,-1,ERD
iz,.,0,100,0,.,1.72065727699531,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,+,80093736,0.214830442794591,0,ERD
iz,.,0,100,0,.,0.679342723004695,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,20386700,0.333228390570664,0,ERD
iz,.,0,100,0,.,0.675117370892019,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,20386700,0.331155788279623,0,ERD
iz,.,0,100,0,.,1.87183098591549,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,+,78591648,0.23817174388753,0,ERD
iz,.,0,100,0,.,1.80845070422535,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,-,78591648,0.230107237886824,0,ERD
iz,.,0,100,0,.,0.706103286384977,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,24781539,0.284931168473829,0,ERD
iz,.,0,100,0,.,1.76197183098592,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,-,80093736,0.219988718092251,0,ERD
iz,.,0,100,0,.,0.731455399061033,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,24781539,0.295161409895097,0,ERD
iz,.,0,100,0,.,1.8,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,+,78591648,0.229031970420063,1,ERD
iz,.,0,100,0,.,0.660093896713615,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,20386700,0.323786535689256,1,ERD
iz,.,0,100,0,.,0.684507042253521,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,20386700,0.335761571148602,1,ERD
iz,.,0,100,0,.,1.68215962441315,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,+,80093736,0.210023868085408,1,ERD
iz,.,0,100,0,.,1.70657276995305,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,-,80093736,0.213071939852207,1,ERD
iz,.,0,100,0,.,1.81971830985915,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,-,78591648,0.231540927842505,1,ERD
iz,.,0,100,0,.,0.676995305164319,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,24781539,0.273185335730892,1,ERD
iz,.,0,100,0,.,0.671361502347418,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,24781539,0.270911948748388,1,ERD
iz,.,0,100,0,.,1.79295774647887,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,+,78591648,0.228135914197762,2,ERD
iz,.,0,100,0,.,0.651643192488263,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,20386700,0.319641331107174,2,ERD
iz,.,0,100,0,.,1.72769953051643,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,-,80093736,0.215709694265783,2,ERD
iz,.,0,100,0,.,0.684507042253521,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,24781539,0.276216518374231,2,ERD
iz,.,0,100,0,.,1.79859154929577,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,-,78591648,0.228852759175603,2,ERD
iz,.,0,100,0,.,1.72018779342723,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,+,80093736,0.214771826029845,2,ERD
iz,.,0,100,0,.,0.64037558685446,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,20386700,0.314114391664399,2,ERD
iz,.,0,100,0,.,0.7,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,24781539,0.282468332576116,2,ERD
iz,.,0,100,0,.,1.89389671361502,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,+,78591648,0.240979386717406,3,ERD
iz,.,0,100,0,.,0.705164319248826,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,20386700,0.345894293460357,3,ERD
iz,.,0,100,0,.,1.87793427230047,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,-,78591648,0.238948325946858,3,ERD
iz,.,0,100,0,.,1.73990610328638,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,+,80093736,0.217233730149182,3,ERD
iz,.,0,100,0,.,0.686854460093897,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,20386700,0.336913016865847,3,ERD
iz,.,0,100,0,.,0.723943661971831,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,24781539,0.292130227251758,3,ERD
iz,.,0,100,0,.,1.75915492957746,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,-,80093736,0.219637017503774,3,ERD
iz,.,0,100,0,.,0.713615023474178,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,24781539,0.287962351117168,3,ERD
iz,.,0,100,0,.,1.82112676056338,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,+,78591648,0.231720139086965,4,ERD
iz,.,0,100,0,.,1.82863849765258,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,-,78591648,0.232675932390753,4,ERD
iz,.,0,100,0,.,0.682159624413146,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,24781539,0.275269273798187,4,ERD
iz,.,0,100,0,.,1.72018779342723,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,+,80093736,0.214771826029845,4,ERD
iz,.,0,100,0,.,0.70093896713615,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,20386700,0.343821691169316,4,ERD
iz,.,0,100,0,.,0.697183098591549,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,24781539,0.281331639084864,4,ERD
iz,.,0,100,0,.,0.675586854460094,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,20386700,0.331386077423072,4,ERD
iz,.,0,100,0,.,1.70704225352113,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,-,80093736,0.213130556616953,4,ERD
iz,.,0,100,0,.,0.686854460093897,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,24781539,0.277163762950274,5,ERD
iz,.,0,100,0,.,1.6943661971831,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,+,80093736,0.211547903968807,5,ERD
iz,.,0,100,0,.,1.8150234741784,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,+,78591648,0.230943557027638,5,ERD
iz,.,0,100,0,.,0.689671361502347,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,24781539,0.278300456441526,5,ERD
iz,.,0,100,0,.,1.86103286384977,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,-,78591648,0.236797791013336,5,ERD
iz,.,0,100,0,.,0.65868544600939,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,20386700,0.323095668258909,5,ERD
iz,.,0,100,0,.,0.692957746478873,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,20386700,0.339906775730684,5,ERD
iz,.,0,100,0,.,1.75446009389671,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,-,80093736,0.219050849856313,5,ERD
iz,.,0,100,0,.,1.77511737089202,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,+,78591648,0.225865905101267,6,ERD
iz,.,0,100,0,.,1.7112676056338,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,+,80093736,0.213658107499668,6,ERD
iz,.,0,100,0,.,0.694835680751174,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,24781539,0.280384394508821,6,ERD
iz,.,0,100,0,.,1.86619718309859,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,-,78591648,0.23745489890969,6,ERD
iz,.,0,100,0,.,1.78356807511737,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,-,80093736,0.222685089270573,6,ERD
iz,.,0,100,0,.,0.715023474178404,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,24781539,0.288530697862794,6,ERD
iz,.,0,100,0,.,0.695774647887324,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,20386700,0.341288510591378,6,ERD
iz,.,0,100,0,.,0.664788732394366,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,20386700,0.326089427123746,6,ERD
iz,.,0,100,0,.,1.86948356807512,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,+,78591648,0.237873058480097,7,ERD
iz,.,0,100,0,.,1.72394366197183,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,+,80093736,0.215240760147814,7,ERD
iz,.,0,100,0,.,0.733333333333333,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,20386700,0.359711642067295,7,ERD
iz,.,0,100,0,.,0.685915492957746,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,24781539,0.276784865119857,7,ERD
iz,.,0,100,0,.,0.65868544600939,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,20386700,0.323095668258909,7,ERD
iz,.,0,100,0,.,0.73849765258216,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,24781539,0.298003143623227,7,ERD
iz,.,0,100,0,.,1.78920187793427,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,-,80093736,0.223388490447527,7,ERD
iz,.,0,100,0,.,1.88779342723005,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,-,78591648,0.240202804658079,7,ERD
iz,.,0,100,0,.,0.680281690140845,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,20386700,0.333688968857562,8,ERD
iz,.,0,100,0,.,1.63943661971831,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,+,80093736,0.204689742493509,8,ERD
iz,.,0,100,0,.,0.684976525821596,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,20386700,0.335991860292051,8,ERD
iz,.,0,100,0,.,0.671830985915493,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,24781539,0.271101397663597,8,ERD
iz,.,0,100,0,.,1.79765258215962,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,-,78591648,0.228733285012629,8,ERD
iz,.,0,100,0,.,1.77136150234742,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,+,78591648,0.225388008449373,8,ERD
iz,.,0,100,0,.,1.67464788732394,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,-,80093736,0.209085999849469,8,ERD
iz,.,0,100,0,.,0.670892018779343,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,24781539,0.270722499833179,8,ERD
iz,.,0,100,0,.,1.95023474178404,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,+,78591648,0.248147836495812,-90,ERD
iz,.,0,100,0,.,0.753051643192488,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,24781539,0.303876059994695,-90,ERD
iz,.,0,100,0,.,1.89953051643192,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,-,80093736,0.237163430162869,-90,ERD
iz,.,0,100,0,.,0.75868544600939,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,24781539,0.306149446977199,-90,ERD
iz,.,0,100,0,.,0.697183098591549,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,20386700,0.341979378021725,-90,ERD
iz,.,0,100,0,.,1.75492957746479,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,+,80093736,0.219109466621059,-90,ERD
iz,.,0,100,0,.,2.01173708920188,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,-,78591648,0.255973394170571,-90,ERD
iz,.,0,100,0,.,0.77981220657277,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,20386700,0.382510267268744,-90,ERD
iz,.,0,100,0,.,0.706572769953052,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,20386700,0.346585160890704,9,ERD
iz,.,0,100,0,.,0.656338028169014,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,24781539,0.264849583461711,9,ERD
iz,.,0,100,0,.,1.73802816901408,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,-,80093736,0.216999263090198,9,ERD
iz,.,0,100,0,.,1.86854460093897,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,-,78591648,0.237753584317123,9,ERD
iz,.,0,100,0,.,1.76619718309859,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,+,78591648,0.22473090055302,9,ERD
iz,.,0,100,0,.,0.734272300469484,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,24781539,0.296298103386349,9,ERD
iz,.,0,100,0,.,1.66197183098592,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,+,80093736,0.207503347201324,9,ERD
iz,.,0,100,0,.,0.637089201877934,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,20386700,0.312502367660256,9,ERD
iz,.,0,100,0,.,0.707981220657277,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,-,24781539,0.285688964134664,10,ERD
iz,.,0,100,0,.,0.661971830985915,Hela_CPD_XR_NA_late_12_NA,HXLC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,12,_,repair_replication,Sancar,+,24781539,0.267122970444215,10,ERD
iz,.,0,100,0,.,1.74037558685446,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,+,78591648,0.22144536107125,10,ERD
iz,.,0,100,0,.,1.64929577464789,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,-,80093736,0.205920694553178,10,ERD
iz,.,0,100,0,.,1.66338028169014,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,+,80093736,0.207679197495562,10,ERD
iz,.,0,100,0,.,1.8018779342723,Hela_CPD_XR_NA_early_120_NA,Hela15X2_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,120,_,repair_replication,Hu,-,78591648,0.22927091874601,10,ERD
iz,.,0,100,0,.,0.677464788732394,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,+,20386700,0.332307233996868,10,ERD
iz,.,0,100,0,.,0.655399061032864,Hela_CPD_XR_NA_early_12_NA,HXEC_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,early,12,_,repair_replication,Sancar,-,20386700,0.321483644254766,10,ERD
iz,.,0,100,0,.,1.63192488262911,Hela_CPD_XR_NA_late_120_NA,Hela35X3_comb,single,HeLa_S3,CPD,XR_seq,20J,NA,late,120,_,repair_replication,Hu,-,80093736,0.203751874257571,11,ERD
